id      Pre_challenge_SRR988499 Pre_challenge_SRR988501 Pre_challenge_SRR988503 Pre_challenge_SRR988505 Pre_challenge_SRR988507 Post_challenge_SRR988500        Post_challenge_SRR988502        Post_challenge_SRR988504        Post_challenge_SRR988506        Post_challenge_SRR988508
ENSG00000268049.1	0	0.505149978	0.056904851	0.064457989	0.100370545	0	0	0.227886705	0	0
ENSG00000201078.1	0.621176282	0.489958479	0.257678575	0.222716471	0	0	0	0	0	0
ENSG00000224357.1	0.064457989	0.184691431	0.195899652	0.322219295	0.041392685	0	0	0	0	0
ENSG00000279354.1	0	0	0.222716471	0.40654018	0.127104798	0	0	0	0.06069784	0
ENSG00000279082.2	0.478566496	0.075546961	0.025305865	0.167317335	0.255272505	0.071882007	0	0	0.045322979	0
ENSG00000254289.1	0.86332286	0	0	0.611723308	0.352182518	0.498310554	0	0	0.184691431	0
ENSG00000149256.13	0.240549248	0.012837225	0.311753861	0.033423755	0.004321374	0	0	0	0	0.021189299
ENSG00000224081.6	0.365487985	0.503790683	0.595496222	0.536558443	0.198657087	0.089905111	0.426511261	0.198657087	0.292256071	0.489958479
ENSG00000261496.1	0.416640507	0.089905111	0.012837225	0.146128036	0.127104798	0.053078443	0.06069784	0	0	0
ENSG00000229299.2	0	0.436162647	0	0	0.73239376	0	0	0	0	0
ENSG00000221855.1	0.193124598	0.181843588	0.193124598	0.294466226	0.57054294	0	0	0.117271296	0.064457989	0.193124598
ENSG00000264167.1	0	0.489958479	0.240549248	0.673941999	0.274157849	0	0	0	0	0
ENSG00000228653.2	0	0.089905111	0.212187604	0.086359831	0.334453751	0	0	0.117271296	0	0.075546961
ENSG00000273175.1	0	0	0.103803721	0.457881897	0.653212514	0	0	0	0	0.149219113
ENSG00000224288.2	0.421603927	0.184691431	0.401400541	0.307496038	0.06069784	0	0	0	0.025305865	0
ENSG00000223305.1	0.281033367	0.369215857	0.230448921	0	0	0	0	0	0	0
ENSG00000047617.13	0.334453751	0	0.049218023	0	0.264817823	0	0	0	0	0
ENSG00000211967.3	0.880813592	1.169380495	0.666517981	0.378397901	0.997386384	0.318063335	0.269512944	0.212187604	0.155336037	0.45484486
ENSG00000272482.1	0	0	0.359835482	0.318063335	0.46686762	0	0	0	0	0
ENSG00000274220.1	0.012837225	0.06069784	0.096910013	0.1430148	0.315970345	0	0	0.037426498	0.064457989	0.068185862
ENSG00000215397.3	0.28780173	0.489958479	0.557507202	0.613841822	0.399673721	0.041392685	0	0.139879086	0.06069784	0.079181246
ENSG00000279164.1	0.501059262	0.271841607	0.305351369	0.459392488	0.11058971	0.08278537	0	0	0.056904851	0
ENSG00000266100.1	0	0.626340367	0.271841607	0.498310554	0.139879086	0	0	0	0	0
ENSG00000258742.4	0.45331834	0	0	0	0.354108439	0	0	0	0	0
ENSG00000196542.7	0.11058971	0.692846919	0.334453751	0.671172843	0.387389826	0.093421685	0.525044807	0	0.017033339	0.08278537
ENSG00000279616.1	0.167317335	0.365487985	0.133538908	0.494154594	0.068185862	0	0	0	0	0.096910013
ENSG00000232036.2	0.079181246	0.281033367	0.146128036	0.26245109	0.318063335	0	0.037426498	0	0.021189299	0.133538908
ENSG00000270379.4	0.017033339	0.06069784	0.053078443	0.017033339	0.413299764	0	0.025305865	0	0.008600172	0.033423755
ENSG00000272002.1	0.478566496	0.096910013	0.424881637	0.278753601	0.707570176	0	0	0	0	0
ENSG00000179157.4	0.645422269	0.605305046	0.123851641	0.11058971	0.053078443	0	0.075546961	0	0.045322979	0
ENSG00000260388.2	0.283301229	0.522444234	0.356025857	0.173186268	0.269512944	0.033423755	0.029383778	0.10720997	0.033423755	0.130333768
ENSG00000248936.1	0.600972896	0.303196057	0.260071388	0.167317335	0.307496038	0.206825876	0	0	0.071882007	0.149219113
ENSG00000254789.1	0.445604203	0.553883027	0.181843588	0.73479983	0.100370545	0.257678575	0	0	0.167317335	0
ENSG00000274173.1	0.706717782	0.7355989	0.589949601	0.519827994	0.656098202	0	0.086359831	0.089905111	0.133538908	0.195899652
ENSG00000205500.7	0.396199347	0.356025857	0.230448921	0.283301229	0.271841607	0.079181246	0.184691431	0.146128036	0.100370545	0.120573931
ENSG00000224307.1	0.374748346	0.198657087	0.646403726	0.739572344	0.567026366	0	0	0	0.117271296	0.133538908
ENSG00000279108.1	0.283301229	0.204119983	0.120573931	0.120573931	0.255272505	0.037426498	0.025305865	0	0.025305865	0.033423755
ENSG00000254363.5	0.075546961	0.181843588	0.123851641	0.178976947	0.113943352	0.037426498	0	0	0	0.056904851
ENSG00000225300.1	0.342422681	0.563481085	0.396199347	0.481442629	0.164352856	0.227886705	0.11058971	0	0.120573931	0.225309282
ENSG00000223650.1	0.209515015	0.149219113	0.190331698	0.133538908	0.354108439	0.033423755	0.075546961	0	0.012837225	0.071882007
ENSG00000278022.1	0.33243846	0.586587305	0.622214023	0.399673721	0	0	0.149219113	0	0	0
ENSG00000229696.1	0.06069784	0.342422681	0.240549248	0.255272505	0.130333768	0.045322979	0	0	0	0.037426498
ENSG00000252233.1	0.193124598	0.190331698	0.644438589	0.383815366	0.212187604	0	0	0	0	0
ENSG00000270591.1	0.264817823	0.474216264	0.390935107	0.187520721	0	0	0	0	0.164352856	0.447158031
ENSG00000258284.1	0	0	1.343999069	1.257198426	0	0	0	0	0	0
ENSG00000254484.1	0.187520721	0.181843588	0.209515015	0.130333768	0	0	0	0	0	0
ENSG00000229794.2	0.1430148	0.093421685	0.245512668	0.382017043	0.348304863	0	0	0	0	0
ENSG00000111012.8	0.322219295	0	0.068185862	0.012837225	0.133538908	0	0	0.037426498	0.029383778	0.025305865
ENSG00000261535.1	0.198657087	0.187520721	0.136720567	0.053078443	0.372912003	0	0	0	0	0.086359831
ENSG00000233401.1	0.113943352	0.409933123	0.021189299	0.146128036	0.472756449	0	0.086359831	0	0	0.26245109
ENSG00000260941.1	0.26245109	0.049218023	0.161368002	0.305351369	0.1430148	0	0.033423755	0	0.017033339	0.041392685
ENSG00000227536.1	0.390935107	0.190331698	0.079181246	0.068185862	0.041392685	0.053078443	0	0	0.033423755	0
ENSG00000235204.1	0.741939078	0.426511261	0.269512944	0.496929648	0.214843848	0	0	0	0	0
ENSG00000235678.3	0.033423755	0.167317335	0.053078443	0	0.390935107	0	0	0.120573931	0	0
ENSG00000268987.1	1.265760917	0	0	0.089905111	0.918554531	0	0	0	0.133538908	0.146128036
ENSG00000226625.1	0.519827994	0.283301229	0.521138084	0.8162413	0.305351369	0	0.08278537	0	0.068185862	0.149219113
ENSG00000270954.1	0.204119983	0.444044796	0.164352856	0	0	0	0	0	0	0
ENSG00000226746.2	0.053078443	0.096910013	0.10720997	0.041392685	0.056904851	0	0.017033339	0	0	0.041392685
ENSG00000277999.1	0.582063363	0.462397998	0.214843848	0.086359831	0.372912003	0	0	0	0	0.1430148
ENSG00000211749.1	0.487138375	0.257678575	0.212187604	0.31386722	1.059941888	0	0.240549248	0	0	0
ENSG00000271172.1	0.367355921	0.281033367	0.365487985	0.722633923	0.563481085	0	0.127104798	0	0	0.158362492
ENSG00000134138.18	0.127104798	0	0.190331698	0.075546961	0.522444234	0.079181246	0	0	0	0
ENSG00000272690.4	0.315970345	0.532754379	0.45484486	0.376576957	0.269512944	0	0	0	0.146128036	0.340444115
ENSG00000204248.9	0	0.025305865	0	0.004321374	0.342422681	0.079181246	0.025305865	0	0.025305865	0
ENSG00000243066.3	0.204119983	0.447158031	0.164352856	0.403120521	0	0	0	0	0	0.387389826
ENSG00000251354.3	0.322219295	0.195899652	0.167317335	0.222716471	0.201397124	0	0	0	0.041392685	0
ENSG00000167183.2	0.170261715	0	0.029383778	0.025305865	0.305351369	0	0	0	0	0.041392685
ENSG00000229694.5	0.324282455	0.190331698	0	0.161368002	0	0	0	0	0	0
ENSG00000227813.1	0	0.523746467	0.212187604	0.103803721	0	0	0	0	0	0.170261715
ENSG00000230568.1	0.334453751	0.354108439	0.28780173	0.29666519	0.447158031	0	0	0	0.053078443	0.041392685
ENSG00000135931.16	0.041392685	0.176091259	0.071882007	0.064457989	0.390935107	0	0	0	0.089905111	0.117271296
ENSG00000236452.1	0.298853076	0.618048097	0.053078443	0	0.334453751	0	0	0	0	0
ENSG00000224945.1	0	0.501059262	0.201397124	0	0.23299611	0	0	0	0.064457989	0
ENSG00000158089.13	0.390935107	0.350248018	0.809559715	0.431363764	0.356025857	0.230448921	0	0	0.079181246	0.139879086
ENSG00000233464.2	0.086359831	0.442479769	0.225309282	0.487138375	0.250420002	0	0.079181246	0	0	0
ENSG00000278239.1	0.149219113	0.303196057	0.06069784	0.178976947	0.113943352	0	0.021189299	0.08278537	0	0.029383778
ENSG00000271997.1	0.214843848	0.338456494	0.320146286	0.401400541	0.217483944	0.123851641	0.025305865	0.257678575	0.045322979	0.123851641
ENSG00000266445.1	0.103803721	0.372912003	0.08278537	0.173186268	0	0	0.064457989	0	0.037426498	0
ENSG00000259823.4	0.389166084	0.383815366	0.10720997	0.298853076	0.029383778	0	0.045322979	0	0.049218023	0
ENSG00000243314.1	0.378397901	0.673941999	0.457881897	0.662757832	0.532754379	0	0	0	0	0.260071388
ENSG00000231292.6	0.146128036	0	0.401400541	0.403120521	0.283301229	0	0	0	0	0
ENSG00000272839.1	0.230448921	0.146128036	0.419955748	0.326335861	0.064457989	0	0	0.190331698	0.056904851	0.217483944
ENSG00000279597.1	0.250420002	0.278753601	0.029383778	0.089905111	0.385606274	0.264817823	0	0	0.037426498	0
ENSG00000232926.1	0	0.164352856	0.397940009	0.390935107	0.383815366	0	0	0.167317335	0.049218023	0.193124598
ENSG00000236914.3	0.498310554	0.217483944	0	0	0	0	0	0	0.093421685	0.071882007
ENSG00000224885.1	0.348304863	0.212187604	0.394451681	0.424881637	0.492760389	0	0	0	0.089905111	0.451786436
ENSG00000243267.3	0	0.7355989	0.784617293	0.457881897	0.26245109	0	0	0	0	0
ENSG00000167037.17	0.252853031	0.247973266	0.187520721	0.230448921	0.255272505	0	0.064457989	0.041392685	0.06069784	0.056904851
ENSG00000275896.3	0	0	0.322219295	0.086359831	0.178976947	0	0	0	0.056904851	0
ENSG00000241679.2	0.071882007	0	0.294466226	0.149219113	0.311753861	0	0	0	0.071882007	0
ENSG00000221946.6	0.045322979	0.025305865	0.307496038	0.383815366	0	0	0.045322979	0	0	0
ENSG00000256897.1	0	0.371067862	0	0	0.123851641	0	0	0	0	0
ENSG00000231739.2	0.557507202	0.556302501	0	0	0.465382851	0	0	0	0	0
ENSG00000263464.2	0.041392685	0	0.164352856	0	0	0.120573931	0.100370545	0	0	0.155336037
ENSG00000182508.12	0.240549248	0	0.1430148	0.365487985	0.021189299	0.164352856	0	0	0	0
ENSG00000201348.1	0	0.899273187	0.431363764	0.814913181	0.521138084	0	0	0	0	0
ENSG00000250006.2	0.252853031	0.155336037	0.252853031	0	0.220108088	0	0	0	0	0
ENSG00000102128.7	0.06069784	0.017033339	0.089905111	0.378397901	0.037426498	0	0	0	0.045322979	0.086359831
ENSG00000272721.4	0.155336037	0.491361694	0	0.190331698	0.298853076	0	0	0	0.167317335	0.303196057
ENSG00000252212.1	0	0.551449998	0	0	0	0	0	0	0	0
ENSG00000260493.1	0.139879086	0.041392685	0.11058971	0.178976947	0	0.068185862	0.041392685	0.079181246	0	0.161368002
ENSG00000165171.9	0	0.451786436	0	0.08278537	0.045322979	0.204119983	0	0	0	0
ENSG00000236426.4	0.5774918	0.782472624	0.033423755	0.158362492	0.334453751	0	0	0	0.041392685	0
ENSG00000147059.8	0.190331698	0.324282455	0.274157849	0.428134794	0.396199347	0.037426498	0.11058971	0	0.068185862	0.222716471
ENSG00000232403.1	0.187520721	0.187520721	0.26245109	0.487138375	0.209515015	0	0	0	0	0
ENSG00000249487.5	0.056904851	0.079181246	0	0.10720997	0.324282455	0.045322979	0	0	0	0
ENSG00000275963.1	0	0.383815366	0.033423755	0.187520721	0.557507202	0	0	0	0	0.093421685
ENSG00000238188.1	0.303196057	0.485721426	0.252853031	0.46834733	0.482873584	0	0.100370545	0	0	0.127104798
ENSG00000249846.5	0.64246452	0.571708832	0.245512668	0.472756449	0.626340367	0.053078443	0	0.212187604	0.257678575	0.40654018
ENSG00000270632.1	0	0.498310554	0	0	0.418301291	0	0	0	0.257678575	0
ENSG00000227192.1	0.176091259	0	0	0.717670503	0.1430148	0	0	0	0	0
ENSG00000264862.2	0	0.669316881	0.28780173	0.691081492	0	0	0	0	0	0
ENSG00000256243.2	0.437750563	0.08278537	0.399673721	0.701567985	0.245512668	0	0	0	0	0
ENSG00000228137.1	0.413299764	0.283301229	0.093421685	0	0.45331834	0	0	0	0	0.600972896
ENSG00000259202.1	0.217483944	0.352182518	0.068185862	0.198657087	0	0	0	0	0	0.178976947
ENSG00000231039.2	0.204119983	0.127104798	0.382017043	0.123851641	0.10720997	0	0	0	0	0
ENSG00000212807.1	0	0.540329475	0.352182518	0.557507202	0.120573931	0	0	0	0.201397124	0
ENSG00000233993.1	0.935507266	0.831869774	0.5132176	0.7084209	0.929418926	0.093421685	0.029383778	0.269512944	0.139879086	0.184691431
ENSG00000224430.2	0.089905111	0.322219295	0.120573931	0.096910013	0.387389826	0	0	0	0.037426498	0.08278537
ENSG00000233930.3	0.206825876	0.62838893	0.187520721	0.089905111	0.431363764	0.033423755	0	0	0.012837225	0.025305865
ENSG00000244730.1	0.582063363	0.710963119	0.626340367	0.662757832	0.957128198	0	0	0	0.178976947	0.324282455
ENSG00000236226.1	1.462098381	0.773786445	0.491361694	0.336459734	0	0	0	0	0.301029996	0
ENSG00000143434.14	0.075546961	0.173186268	0.06069784	0.123851641	0.093421685	0	0	0.26245109	0.004321374	0.021189299
ENSG00000236804.1	0.041392685	0.359835482	0.120573931	0.193124598	0.173186268	0	0.075546961	0	0	0.238046103
ENSG00000226806.1	0	0.346352974	0.012837225	0.123851641	0	0	0.075546961	0.053078443	0	0
ENSG00000214376.5	0.324282455	0.071882007	0.096910013	0.173186268	0.235528447	0.049218023	0.017033339	0	0.079181246	0.021189299
ENSG00000225000.1	0.457881897	0.257678575	0.100370545	0.161368002	0	0	0	0	0	0.146128036
ENSG00000232645.4	0.1430148	0.424881637	0.113943352	0	0.536558443	0	0	0.401400541	0	0.161368002
ENSG00000279381.1	0.544068044	0.933993164	0.45484486	0	0.546542663	0	0	0	0	0
ENSG00000230470.1	0	0.250420002	0	0.230448921	0.408239965	0	0	0	0	0
ENSG00000137434.10	0.62324929	0	0	0.064457989	0	0.469822016	0	0	0	0
ENSG00000229405.1	0	0	0.041392685	0	0.445604203	0	0	0	0	0
ENSG00000165061.13	0.021189299	0.049218023	0.330413773	0.250420002	0.318063335	0	0.041392685	0	0.053078443	0
ENSG00000254166.1	0	0.382017043	0	0	0	0	0	0	0	0
ENSG00000214548.13	0.017033339	0.380211242	0.086359831	0.056904851	0.103803721	0.056904851	0.008600172	0.045322979	0.017033339	0.049218023
ENSG00000226640.2	0.397940009	0	0.164352856	0.336459734	0.650307523	0	0	0	0	0
ENSG00000257474.4	0.338456494	0.245512668	0.079181246	0.053078443	0.176091259	0	0	0	0.064457989	0
ENSG00000186976.13	0.394451681	0.440909082	0.117271296	0.198657087	0.117271296	0	0	0.06069784	0.029383778	0.049218023
ENSG00000256746.4	0.418301291	0.100370545	0	0	0	0	0	0	0	0
ENSG00000066382.15	0.318063335	0.10720997	0.004321374	0.404833717	0.096910013	0	0.075546961	0	0	0.008600172
ENSG00000100320.21	0.071882007	0.307496038	0.037426498	0.089905111	0.290034611	0	0	0.075546961	0.053078443	0.008600172
ENSG00000279656.1	0	0.344392274	0.123851641	0.123851641	0.056904851	0	0.045322979	0	0.025305865	0.155336037
ENSG00000251453.1	0.857332496	0.622214023	0.658011397	0.491361694	0.359835482	0.201397124	0	0.23299611	0.190331698	0
ENSG00000229979.1	0	0	0.372912003	0	0	0	0	0	0	0
ENSG00000236581.7	0.079181246	0.149219113	0.08278537	0	0	0	0	0	0	0.28780173
ENSG00000236259.1	0.352182518	0.643452676	0.217483944	0.10720997	0.093421685	0	0.330413773	0	0	0
ENSG00000219712.1	0.515873844	0.28780173	0.250420002	0.139879086	0.619093331	0	0.041392685	0	0.068185862	0.181843588
ENSG00000183018.7	0.11058971	0.374748346	0.178976947	0.267171728	0.071882007	0.045322979	0.136720567	0	0.056904851	0.017033339
ENSG00000154274.13	0.45484486	0.399673721	0.666517981	0.330413773	0.294466226	0.320146286	0.068185862	0.049218023	0.037426498	0.037426498
ENSG00000233806.6	0.698970004	0.591064607	0.542825427	0.463892989	0.729974286	0	0	0.46834733	0	0.354108439
ENSG00000274346.1	0.173186268	0.409933123	0.096910013	0	0.198657087	0.328379603	0	0	0.068185862	0
ENSG00000164904.14	0	0.655138435	0.049218023	0.264817823	0.017033339	0	0	0	0.033423755	0
ENSG00000138030.11	0	0.086359831	0.167317335	0.139879086	0.357934847	0	0.10720997	0	0.029383778	0.049218023
ENSG00000224034.1	0.411619706	0.326335861	0.668385917	0.568201724	0.10720997	0.1430148	0.08278537	0	0.049218023	0.26245109
ENSG00000233953.1	0.100370545	0.096910013	0.146128036	0.127104798	0.397940009	0	0	0	0	0
ENSG00000269843.1	0.354108439	0.079181246	0.53529412	0.426511261	0.595496222	0.243038049	0	0	0	0.173186268
ENSG00000267764.1	0.247973266	0.292256071	0.269512944	0.356025857	0.56937391	0	0.117271296	0	0.100370545	0.255272505
ENSG00000279620.1	0.161368002	0.439332694	0.409933123	0.403120521	0.399673721	0.164352856	0.079181246	0	0	0.158362492
ENSG00000248923.1	0.624282096	0	0	0	0.152288344	0	0	0	0	0
ENSG00000229046.1	1.259832699	0.421603927	0.492760389	0.654176542	1.20709554	0	0	0	0.45331834	0.559906625
ENSG00000064787.11	0.359835482	0.127104798	0.478566496	0.212187604	0.181843588	0.096910013	0.056904851	0.133538908	0.037426498	0.152288344
ENSG00000273153.1	0	0.72916479	0.706717782	0.369215857	0.657055853	0.847572659	0	0	0	0
ENSG00000231940.1	0.247973266	0.365487985	0.170261715	0.149219113	0.419955748	0.184691431	0	0.206825876	0	0.133538908
ENSG00000273174.1	0.357934847	0	0.350248018	0.155336037	0.487138375	0.190331698	0.11058971	0.214843848	0.064457989	0
ENSG00000162337.10	0.334453751	0.064457989	0.103803721	0.158362492	0.075546961	0.029383778	0	0	0.008600172	0.045322979
ENSG00000125740.12	0.33243846	0.195899652	0.542825427	0.158362492	0.324282455	0.117271296	0	0.045322979	0.103803721	0.212187604
ENSG00000261669.1	0.519827994	0	0	0.08278537	0	0	0	0	0	0
ENSG00000277491.1	0.537819095	0.595496222	0.547774705	0.371067862	0.292256071	0	0	0	0.155336037	0
ENSG00000132881.10	0.257678575	0.324282455	0.029383778	0.164352856	0.255272505	0.1430148	0.033423755	0.064457989	0.033423755	0.113943352
ENSG00000264016.2	0	0.477121255	0	0.478566496	0	0	0	0	0.093421685	0
ENSG00000230138.1	0.649334859	0.096910013	0.227886705	0	0.152288344	0.11058971	0	0	0.161368002	0.08278537
ENSG00000267193.4	0	0.064457989	0.367355921	0.161368002	0	0	0	0	0	0.146128036
ENSG00000214070.3	0.08278537	0.079181246	0.187520721	0.167317335	0.408239965	0	0	0.103803721	0	0
ENSG00000154529.13	1.026533265	0.638489257	1.086715664	1.465085288	0.749736316	0.519827994	0.294466226	0.328379603	0.621176282	0.394451681
ENSG00000198756.9	0.195899652	0.584331224	0.089905111	0.209515015	0.155336037	0	0.103803721	0.096910013	0.029383778	0.025305865
ENSG00000132470.12	0.195899652	0.086359831	0.73239376	0.155336037	0.053078443	0.012837225	0.100370545	0.096910013	0.004321374	0
ENSG00000259415.1	0.489958479	0.303196057	0.926342447	0.94792362	0	0.29666519	0.167317335	0	0.190331698	0.206825876
ENSG00000188712.4	0.167317335	0.322219295	0.093421685	0.152288344	0.283301229	0	0	0	0.033423755	0.133538908
ENSG00000279996.1	0.103803721	0.29666519	0.071882007	0.056904851	0.064457989	0	0.025305865	0	0.012837225	0
ENSG00000275927.1	0.496929648	0.382017043	0.64738297	0.654176542	0.7355989	0.328379603	0.204119983	0	0.127104798	0
ENSG00000258754.6	0.053078443	0.008600172	0.434568904	0	0.008600172	0.336459734	0	0	0	0
ENSG00000208772.1	0	0	0	1.610234175	1.457579147	0	0	0	1.560265398	0
ENSG00000279977.1	0.883093359	0.656098202	0.437750563	0.517195898	0.123851641	0	0.096910013	0.1430148	0.130333768	0.305351369
ENSG00000130881.12	0.10720997	0.146128036	0.053078443	0.021189299	0.093421685	0.025305865	0.012837225	0.457881897	0.012837225	0.021189299
ENSG00000147488.10	0	0.08278537	0.056904851	0.06069784	0.359835482	0	0	0	0	0.146128036
ENSG00000183432.6	1.037426498	0.139879086	0.428134794	0.184691431	0.285557309	0.230448921	0	0	0	0.378397901
ENSG00000253006.1	0.546542663	0.544068044	0.620136055	0.309630167	0.45484486	0	0	0	0	0.477121255
ENSG00000256189.1	0.033423755	0	0.100370545	0	0.372912003	0	0	0	0	0
ENSG00000260417.1	0.089905111	0.257678575	0.303196057	0.139879086	0.1430148	0.045322979	0.025305865	0	0.021189299	0.064457989
ENSG00000180730.4	0.113943352	0.255272505	0.139879086	0.158362492	0	0	0	0	0.033423755	0
ENSG00000262823.1	0.361727836	0.428134794	0.350248018	0.170261715	0.117271296	0	0.100370545	0	0.071882007	0.149219113
ENSG00000089169.13	0.612783857	0.40654018	0.42975228	0.252853031	0.012837225	0.190331698	0.064457989	0	0.008600172	0
ENSG00000268066.4	0.301029996	0	0.130333768	0.096910013	0	0	0	0	0.012837225	0.071882007
ENSG00000262652.1	0.113943352	0.193124598	0.376576957	0.340444115	0.309630167	0	0	0	0.06069784	0.130333768
ENSG00000228369.2	0.120573931	0.206825876	0	0.421603927	0.136720567	0	0	0	0.127104798	0
ENSG00000250635.1	0.250420002	0.113943352	0	0.515873844	0	0	0	0	0	0.133538908
ENSG00000162755.12	0.117271296	0	0.079181246	0.378397901	0	0	0	0	0.021189299	0
ENSG00000091129.18	0.592176757	0.352182518	0.475671188	0.521138084	0.851869601	0.100370545	0.328379603	0.556302501	0.053078443	0.204119983
ENSG00000236811.1	0.056904851	0.359835482	0.086359831	0.250420002	0.340444115	0	0	0	0.029383778	0.127104798
ENSG00000165548.9	0.056904851	0.320146286	0.372912003	0.133538908	0.029383778	0.012837225	0.230448921	0.08278537	0.064457989	0
ENSG00000249667.1	0.579783597	0.58546073	0.359835482	0.230448921	0.680335513	0	0.075546961	0.344392274	0.041392685	0.173186268
